Date,"Watch time (minutes)",Views,"Average view duration","Average percentage viewed","Card clicks","Cards shown","Clicks per card shown","Card teaser clicks","Card teasers shown","Clicks per card teaser shown","End screen elements shown","End screen element clicks","Clicks per end screen element shown","Estimated partner revenue usd","Estimated partner ad revenue usd","Estimated partner adsense revenue usd","Estimated partner doubleclick revenue usd","Partner transaction revenue usd",Transactions,"Partner revenue per transaction usd","Estimated monetized playbacks","Playback based cpm usd","Ad impressions","Cpm usd","Youtube ad revenue usd","Youtube red watch time (minutes)","Youtube red views","Youtube red partner revenue usd","Youtube red watch time (hours)","Annotation clicks","Clickable annotations shown","Annotation click through rate","Annotation closes","Closable annotations shown","Annotation close rate","Annotations shown","Videos published","Videos added",Likes,"Likes added","Likes removed",Dislikes,"Dislikes added","Dislikes removed",Shares,Comments,"Videos in playlists","Videos added to playlists","Videos removed from playlists",Subscribers,"Subscribers gained","Subscribers lost","Watch time (hours)"
2016-12-10,745,86,8.7,17.76,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0,12
2016-12-11,744,131,5.7,11.11,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,1,1,0,0,0,1,0,2,4,2,2,2,0,12
2016-12-12,1975,219,9.0,10.46,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,44,0.00,12,44,27.27,44,1,2,3,3,0,0,0,0,2,0,2,2,0,4,6,2,33
2016-12-13,1330,190,7.0,12.85,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,2,0.00,0,0,4,0.00,2,4,50.00,4,8,3,6,6,0,0,0,0,5,2,20,20,0,2,3,1,22
2016-12-14,821,180,4.6,8.64,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,2,1,1,2,1,0,0,0,2,1,7,7,0,0,1,1,14
2016-12-15,1220,162,7.5,14.60,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,3,6,0,0,0,0,0,0,0,2,4,5,1,0,0,0,20
2016-12-16,601,116,5.2,10.26,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,4,1,1,0,0,0,0,0,1,3,3,0,3,3,0,10
2016-12-17,3135,1368,2.3,6.91,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,53,44,0.00,1,0,0,0.00,0,0,0.00,0,,,0,1,1,46,48,2,3,15,2,4,2,5,5,0,52
2016-12-18,1016,222,4.6,11.62,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,8,6,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,6,6,0,0,1,4,4,0,2,2,0,17
2016-12-19,1122,197,5.7,11.55,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,3,0,4,4,0,2,2,0,19
2016-12-20,916,193,4.7,8.56,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,15,2,0.00,0,0,0,0.00,0,0,0.00,0,8,0,0,0,0,0,0,0,1,1,14,14,0,1,2,1,15
2016-12-21,1225,248,4.9,12.30,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,3,6,1,1,0,2,2,0,20
2016-12-22,1066,170,6.3,14.74,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,6,3,3,0,2,3,1,16,0,5,5,0,1,1,0,18
2016-12-23,786,108,7.3,18.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,3,3,0,1,1,0,1,0,0,0,0,5,5,0,13
2016-12-24,331,89,3.7,8.83,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,2,2,0,0,0,0,6
2016-12-25,276,47,5.9,9.33,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5
2016-12-26,202,40,5.0,8.43,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,2,1,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3
2016-12-27,537,82,6.5,11.99,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,1,1,0,3,3,0,9
2016-12-28,534,61,8.8,18.21,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,1,1,0,3,3,0,9
2016-12-29,374,59,6.3,13.11,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,1,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,2,0,0,0,0,2,2,0,6
2016-12-30,523,73,7.2,16.50,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9
2016-12-31,290,45,6.4,16.33,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017-01-01,251,49,5.1,14.44,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,0,0,2,3,1,1,1,0,4
2017-01-02,453,85,5.3,15.48,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,1,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,0,1,1,3,3,0,8
2017-01-03,748,145,5.2,14.38,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,2,3,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,1,0,2,2,0,4,4,0,12
2017-01-04,1059,134,7.9,17.16,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,3,3,0,2,3,1,18
2017-01-05,671,107,6.3,13.08,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,10,1,0.00,0,0,0,0.00,0,0,0.00,0,0,1,0,0,0,0,0,0,2,0,3,3,0,3,3,0,11
2017-01-06,736,137,5.4,11.42,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,6,3,0.00,0,0,0,0.00,0,0,0.00,0,1,0,1,1,0,0,0,0,1,0,1,1,0,6,6,0,12
2017-01-07,676,84,8.0,17.29,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,7,1,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,1,1,1,0,3,3,0,11
2017-01-08,841,96,8.8,18.46,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14
2017-01-09,644,123,5.2,10.92,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,32,2,0.00,1,0,1,0.00,0,0,0.00,1,,,0,0,0,0,0,0,1,0,1,2,1,4,4,0,11
2017-01-10,783,107,7.3,16.65,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,2,2,0,1,1,0,13
2017-01-11,964,126,7.7,15.54,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,2,3,1,3,3,0,16
2017-01-12,1095,115,9.5,17.33,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,3,3,0,1,1,0,0,0,-4,1,5,4,5,1,18
2017-01-13,905,119,7.6,14.78,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,3,1,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,3,0,0,0,0,2,2,0,15
2017-01-14,582,105,5.5,12.30,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,1,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,3,3,0,2,2,0,10
2017-01-15,591,66,9.0,17.97,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,4,3,0.00,0,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,1,0,0,1,1,0,0,0,10
2017-01-16,739,134,5.5,11.38,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,35,4,0.00,1,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0,12
2017-01-17,501,112,4.5,6.98,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,5,5,0,8,8,0,8
2017-01-18,566,108,5.2,10.16,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9
2017-01-19,5324,299,17.8,15.09,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,1,0.00,0,0,20,0.00,6,20,30.00,20,1,1,2,2,0,0,0,0,8,0,2,2,0,10,11,1,89
2017-01-20,335,88,3.8,6.94,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,1,1,0,2,2,0,6
2017-01-21,404,78,5.2,9.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,1,1,0,1,1,0,7
2017-01-22,611,92,6.6,12.82,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,3,1,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,1,1,0,1,1,0,10
2017-01-23,731,125,5.8,12.73,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,0,0,2,2,0,3,3,0,12
2017-01-24,1658,243,6.8,11.89,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,5,1,0.00,0,0,0,0.00,0,0,0.00,0,1,2,2,2,0,0,0,0,1,0,4,4,0,2,2,0,28
2017-01-25,838,146,5.7,12.04,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,1,1,1,1,0,0,0,0,0,1,6,6,0,3,4,1,14
2017-01-26,1090,175,6.2,11.58,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,18,0.00,2,18,11.11,18,1,1,1,1,0,0,0,0,0,0,0,0,0,4,4,0,18
2017-01-27,733,116,6.3,11.65,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,3,0,3,3,0,0,0,0,12
2017-01-28,544,96,5.7,8.78,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,1,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,6,6,0,5,5,0,9
2017-01-29,594,87,6.8,11.88,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,3,1,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,1,0,0,1,1,3,3,0,10
2017-01-30,920,109,8.4,12.64,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,1,2,0,0,0,0,0,0,1,0,0,0,0,9,9,0,15
2017-01-31,793,141,5.6,10.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,1,0,2,2,0,1,2,1,13
2017-02-01,799,155,5.2,9.89,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,2,2,0.00,0,0,0,0.00,0,0,0.00,0,1,3,0,0,0,0,0,0,1,0,10,11,1,4,4,0,13
2017-02-02,1129,125,9.0,14.94,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,10,2,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,11,11,0,4,4,0,19
2017-02-03,1049,130,8.1,14.51,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,19,1,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,3,3,0,2,2,0,17
2017-02-04,1007,97,10.4,15.52,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,2,2,0,0,0,0,17
2017-02-05,1226,143,8.6,14.90,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,2,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,10,10,0,3,3,0,20
2017-02-06,1123,200,5.6,11.58,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,36,1,0.00,1,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,6,6,0,8,8,0,19
2017-02-07,901,168,5.4,10.11,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,6,1,0.00,0,0,0,0.00,0,0,0.00,0,0,2,1,1,0,0,0,0,0,0,7,7,0,3,3,0,15
2017-02-08,690,123,5.6,11.51,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,2,2,0,2,2,0,12
2017-02-09,572,115,5.0,9.46,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,1,0,10
2017-02-10,586,99,5.9,10.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,0,0,0,4,4,0,10
2017-02-11,941,141,6.7,11.95,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,21,3,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,2,0,6,8,2,2,2,0,16
2017-02-12,897,98,9.2,16.94,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,3,3,0,1,1,0,15
2017-02-13,1025,127,8.1,16.28,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,5,0,2,2,0,5,5,0,17
2017-02-14,1310,170,7.7,12.42,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,5,1,0.00,0,0,0,0.00,0,0,0.00,0,2,1,3,3,0,0,3,3,3,1,2,2,0,3,3,0,22
2017-02-15,542,145,3.7,6.91,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,12,0,3,4,1,3,5,2,9
2017-02-16,1874,310,6.0,9.94,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,3,2,1,2,1,1,1,0,4,0,6,7,1,6,6,0,31
2017-02-17,510,108,4.7,7.06,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,2,2,0,8,8,0,8
2017-02-18,1055,107,9.9,15.53,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,1,2,1,2,2,0,18
2017-02-19,441,107,4.1,8.14,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,1,1,0,1,1,0,7
2017-02-20,893,167,5.3,9.86,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,2,0.00,1,2,50.00,2,2,1,1,1,0,0,0,0,2,0,4,4,0,6,6,0,15
2017-02-21,1210,196,6.2,9.29,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,1,0.00,0,1,36,2.78,3,36,8.33,36,3,4,2,2,0,0,0,0,0,0,2,2,0,4,4,0,20
2017-02-22,1212,223,5.4,7.95,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,2,0,6,6,0,5,5,0,20
2017-02-23,1030,193,5.3,8.21,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,1,1,0,2,0,10,10,0,3,3,0,17
2017-02-24,807,149,5.4,7.23,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,1,1,1,1,0,0,0,0,0,0,6,6,0,8,8,0,13
2017-02-25,367,70,5.2,7.16,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,4,0,5,5,0,1,1,0,6
2017-02-26,608,103,5.9,9.91,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,3,3,0,0,0,0,1,0,1,1,0,5,5,0,10
2017-02-27,1501,316,4.8,10.38,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,4,3,1,1,0,0,0,0,7,2,8,8,0,10,10,0,25
2017-02-28,1018,218,4.7,10.97,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,3,0,0,0,0,0,0,1,0,4,4,0,9,9,0,17
2017-03-01,987,175,5.6,12.84,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,13,1,0.00,0,0,0,0.00,0,0,0.00,0,1,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,16
2017-03-02,866,180,4.8,10.43,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,6,0.00,3,6,50.00,6,2,1,1,1,0,0,0,0,0,0,2,2,0,3,3,0,14
2017-03-03,964,135,7.1,16.05,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,16
2017-03-04,924,130,7.1,14.94,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,3,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,7,7,0,4,4,0,15
2017-03-05,919,163,5.6,12.45,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,5,0,-1,1,2,2,2,0,15
2017-03-06,1028,172,6.0,13.50,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,22,2,0.00,0,0,0,0.00,0,0,0.00,0,0,8,0,0,0,0,0,0,0,0,1,2,1,4,4,0,17
2017-03-07,3553,321,11.1,15.55,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,38,1,0.00,1,0,18,0.00,6,18,33.33,18,1,2,4,4,0,0,0,0,6,0,6,6,0,4,4,0,59
2017-03-08,731,151,4.8,8.34,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,2,2,0,3,3,0,12
2017-03-09,1043,275,3.8,9.75,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,5,10,0.00,0,0,0,0.00,0,0,0.00,0,6,2,1,1,0,0,0,0,0,2,17,17,0,3,3,0,17
2017-03-10,2365,371,6.4,12.49,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,12,8,0.00,0,0,0,0.00,0,0,0.00,0,1,1,10,12,2,0,0,0,5,0,48,48,0,17,17,0,39
2017-03-11,1573,234,6.7,13.38,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,8,6,0.00,0,0,0,0.00,0,0,0.00,0,0,0,1,1,0,0,0,0,9,0,10,10,0,6,7,1,26
