City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Rio,2016,Aquatics,Swimming,"PHELPS, Michael",USA,Unknown,100m butterfly,X,Silver
Rio,2016,Aquatics,Swimming,"PHELPS, Michael",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"PHELPS, Michael",USA,Unknown,200m individual medley,X,Gold
Rio,2016,Aquatics,Swimming,"PHELPS, Michael",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Aquatics,Swimming,"PHELPS, Michael",USA,Unknown,200m butterfly,X,Gold
Rio,2016,Aquatics,Swimming,"PHELPS, Michael",USA,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Aquatics,Swimming,"LEDECKY, Katie",USA,Unknown,4x100m freestyle relay,X,Silver
Rio,2016,Aquatics,Swimming,"LEDECKY, Katie",USA,Unknown,800m freestyle,X,Gold
Rio,2016,Aquatics,Swimming,"LEDECKY, Katie",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Aquatics,Swimming,"LEDECKY, Katie",USA,Unknown,200m freestyle,X,Gold
Rio,2016,Aquatics,Swimming,"LEDECKY, Katie",USA,Unknown,400m freestyle,X,Gold
Rio,2016,Aquatics,Swimming,"HOSSZU, Katinka",HUN,Unknown,200m backstroke,X,Silver
Rio,2016,Aquatics,Swimming,"HOSSZU, Katinka",HUN,Unknown,200m individual medley,X,Gold
Rio,2016,Aquatics,Swimming,"HOSSZU, Katinka",HUN,Unknown,100m backstroke,X,Gold
Rio,2016,Aquatics,Swimming,"HOSSZU, Katinka",HUN,Unknown,400m individual medley,X,Gold
Rio,2016,Gymnastics,Artistic G.,"BILES, Simone",USA,Unknown,balance beam,X,Bronze
Rio,2016,Gymnastics,Artistic G.,"BILES, Simone",USA,Unknown,vault,X,Gold
Rio,2016,Gymnastics,Artistic G.,"BILES, Simone",USA,Unknown,individual all-round,X,Gold
Rio,2016,Gymnastics,Artistic G.,"BILES, Simone",USA,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Aquatics,Swimming,"MURPHY, Ryan",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"MURPHY, Ryan",USA,Unknown,200m backstroke,X,Gold
Rio,2016,Aquatics,Swimming,"MURPHY, Ryan",USA,Unknown,100m backstroke,X,Gold
Rio,2016,Aquatics,Swimming,"MANUEL, Simone",USA,Unknown,50m freestyle,X,Silver
Rio,2016,Aquatics,Swimming,"MANUEL, Simone",USA,Unknown,4x100m freestyle relay,X,Silver
Rio,2016,Aquatics,Swimming,"MANUEL, Simone",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"MANUEL, Simone",USA,Unknown,100m freestyle,X,Gold
Rio,2016,Aquatics,Swimming,"DIRADO, Madeline",USA,Unknown,200m individual medley,X,Bronze
Rio,2016,Aquatics,Swimming,"DIRADO, Madeline",USA,Unknown,400m individual medley,X,Silver
Rio,2016,Aquatics,Swimming,"DIRADO, Madeline",USA,Unknown,200m backstroke,X,Gold
Rio,2016,Aquatics,Swimming,"DIRADO, Madeline",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Aquatics,Swimming,"ADRIAN, Nathan",USA,Unknown,50m freestyle,X,Bronze
Rio,2016,Aquatics,Swimming,"ADRIAN, Nathan",USA,Unknown,100m freestyle,X,Bronze
Rio,2016,Aquatics,Swimming,"ADRIAN, Nathan",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"ADRIAN, Nathan",USA,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Gymnastics,Artistic G.,"WHITLOCK, Max",GBR,Unknown,individual all-round,X,Bronze
Rio,2016,Gymnastics,Artistic G.,"WHITLOCK, Max",GBR,Unknown,pommel horse,X,Gold
Rio,2016,Gymnastics,Artistic G.,"WHITLOCK, Max",GBR,Unknown,floor exercises,X,Gold
Rio,2016,Shooting,Shooting,"CAMPRIANI, Niccolo",ITA,Unknown,50m rifle 3 positions (3x40 shots),X,Gold
Rio,2016,Shooting,Shooting,"CAMPRIANI, Niccolo",ITA,Unknown,10m air rifle (40 shots),X,Gold
Rio,2016,Archery,Archery,"CHANG, Hyejin",KOR,Unknown,individual FITA round,X,Gold
Rio,2016,Archery,Archery,"CHANG, Hyejin",KOR,Unknown,team round 60y,X,Gold
Rio,2016,Aquatics,Swimming,"DRESSEL, Caeleb",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"DRESSEL, Caeleb",USA,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Fencing,Fencing,"EGORIAN, Yana",RUS,Unknown,sabre team,X,Gold
Rio,2016,Fencing,Fencing,"EGORIAN, Yana",RUS,Unknown,sabre individual,X,Gold
Rio,2016,Aquatics,Swimming,"ERVIN, Anthony",USA,Unknown,50m freestyle,X,Gold
Rio,2016,Aquatics,Swimming,"ERVIN, Anthony",USA,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Cycling,Cycling Track,"KENNY, Jason",GBR,Unknown,Sprint indivual,X,Gold
Rio,2016,Cycling,Cycling Track,"KENNY, Jason",GBR,Unknown,Team Sprint,X,Gold
Rio,2016,Aquatics,Swimming,"KING, Lilly",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"KING, Lilly",USA,Unknown,100m breaststroke,X,Gold
Rio,2016,Archery,Archery,"KU, Bonchan",KOR,Unknown,individual FITA round,X,Gold
Rio,2016,Archery,Archery,"KU, Bonchan",KOR,Unknown,team round 60y,X,Gold
Rio,2016,Aquatics,Diving,"SHI, Tingmao",CHN,Unknown,3m springboard,X,Gold
Rio,2016,Aquatics,Diving,"SHI, Tingmao",CHN,Unknown,3m springboard,X,Gold
Rio,2016,Gymnastics,Artistic G.,"UCHIMURA, Kohei",JPN,Unknown,individual all-round,X,Gold
Rio,2016,Gymnastics,Artistic G.,"UCHIMURA, Kohei",JPN,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Aquatics,Swimming,"MCKEON, Emma",AUS,Unknown,200m freestyle,X,Bronze
Rio,2016,Aquatics,Swimming,"MCKEON, Emma",AUS,Unknown,4x100m medley relay,X,Silver
Rio,2016,Aquatics,Swimming,"MCKEON, Emma",AUS,Unknown,4x200m freestyle relay,X,Silver
Rio,2016,Aquatics,Swimming,"MCKEON, Emma",AUS,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Aquatics,Swimming,"OLEKSIAK, Penny",CAN,Unknown,4x200m freestyle relay,X,Bronze
Rio,2016,Aquatics,Swimming,"OLEKSIAK, Penny",CAN,Unknown,4x100m freestyle relay,X,Bronze
Rio,2016,Aquatics,Swimming,"OLEKSIAK, Penny",CAN,Unknown,100m butterfly,X,Silver
Rio,2016,Aquatics,Swimming,"OLEKSIAK, Penny",CAN,Unknown,100m freestyle,X,Gold
Rio,2016,Aquatics,Swimming,"HAGINO, Kosuke",JPN,Unknown,4x200m freestyle relay,X,Bronze
Rio,2016,Aquatics,Swimming,"HAGINO, Kosuke",JPN,Unknown,200m individual medley,X,Silver
Rio,2016,Aquatics,Swimming,"HAGINO, Kosuke",JPN,Unknown,400m individual medley,X,Gold
Rio,2016,Gymnastics,Artistic G.,"MUSTAFINA, Aliya",RUS,Unknown,individual all-round,X,Bronze
Rio,2016,Gymnastics,Artistic G.,"MUSTAFINA, Aliya",RUS,Unknown,"team, horizontal bar",X,Silver
Rio,2016,Gymnastics,Artistic G.,"MUSTAFINA, Aliya",RUS,Unknown,uneven bars,X,Gold
Rio,2016,Aquatics,Swimming,"SJOSTROM, Sarah",SWE,Unknown,100m freestyle,X,Bronze
Rio,2016,Aquatics,Swimming,"SJOSTROM, Sarah",SWE,Unknown,200m freestyle,X,Silver
Rio,2016,Aquatics,Swimming,"SJOSTROM, Sarah",SWE,Unknown,100m butterfly,X,Gold
Rio,2016,Aquatics,Swimming,"VOLLMER, Dana",USA,Unknown,100m butterfly,X,Bronze
Rio,2016,Aquatics,Swimming,"VOLLMER, Dana",USA,Unknown,4x100m freestyle relay,X,Silver
Rio,2016,Aquatics,Swimming,"VOLLMER, Dana",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"BAKER, Kathleen",USA,Unknown,100m backstroke,X,Silver
Rio,2016,Aquatics,Swimming,"BAKER, Kathleen",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"CAMPBELL, Cate",AUS,Unknown,4x100m medley relay,X,Silver
Rio,2016,Aquatics,Swimming,"CAMPBELL, Cate",AUS,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Cycling,Cycling Track,"CAVENDISH, Mark",GBR,Unknown,100km,X,Silver
Rio,2016,Cycling,Cycling Track,"CAVENDISH, Mark",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Equestrian,Dressage,"DUJARDIN, Charlotte",GBR,Unknown,team,X,Silver
Rio,2016,Equestrian,Dressage,"DUJARDIN, Charlotte",GBR,Unknown,individual,X,Gold
Rio,2016,Aquatics,Swimming,"ELMSLIE, Brittany",AUS,Unknown,4x100m medley relay,X,Silver
Rio,2016,Aquatics,Swimming,"ELMSLIE, Brittany",AUS,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Gymnastics,Artistic G.,"HERNANDEZ, Lauren",USA,Unknown,balance beam,X,Silver
Rio,2016,Gymnastics,Artistic G.,"HERNANDEZ, Lauren",USA,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Shooting,Shooting,"HOANG, Xuan Vinh",VIE,Unknown,50m pistol (60 shots),X,Silver
Rio,2016,Shooting,Shooting,"HOANG, Xuan Vinh",VIE,Unknown,10m air pistol (40 shots),X,Gold
Rio,2016,Equestrian,Eventing,"JUNG, Michael",GER,Unknown,team,X,Silver
Rio,2016,Equestrian,Eventing,"JUNG, Michael",GER,Unknown,individual,X,Gold
Rio,2016,Gymnastics,Artistic G.,"KOCIAN, Madison",USA,Unknown,uneven bars,X,Silver
Rio,2016,Gymnastics,Artistic G.,"KOCIAN, Madison",USA,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Equestrian,Eventing,"NICOLAS, Astier",FRA,Unknown,individual,X,Silver
Rio,2016,Equestrian,Eventing,"NICOLAS, Astier",FRA,Unknown,team,X,Gold
Rio,2016,Aquatics,Swimming,"PEATY, Adam",GBR,Unknown,4x100m medley relay,X,Silver
Rio,2016,Aquatics,Swimming,"PEATY, Adam",GBR,Unknown,100m breaststroke,X,Gold
Rio,2016,Gymnastics,Artistic G.,"RAISMAN, Alexandra",USA,Unknown,individual all-round,X,Silver
Rio,2016,Gymnastics,Artistic G.,"RAISMAN, Alexandra",USA,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Aquatics,Swimming,"SCHMITT, Allison",USA,Unknown,4x100m freestyle relay,X,Silver
Rio,2016,Aquatics,Swimming,"SCHMITT, Allison",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Cycling,Cycling Track,"SKINNER, Callum",GBR,Unknown,Sprint indivual,X,Silver
Rio,2016,Cycling,Cycling Track,"SKINNER, Callum",GBR,Unknown,Team Sprint,X,Gold
Rio,2016,Aquatics,Swimming,"SUN, Yang",CHN,Unknown,400m freestyle,X,Silver
Rio,2016,Aquatics,Swimming,"SUN, Yang",CHN,Unknown,200m freestyle,X,Gold
Rio,2016,Fencing,Fencing,"VELIKAYA, Sofya",RUS,Unknown,sabre individual,X,Silver
Rio,2016,Fencing,Fencing,"VELIKAYA, Sofya",RUS,Unknown,sabre team,X,Gold
Rio,2016,Aquatics,Swimming,"WEITZEIL, Abbey",USA,Unknown,4x100m freestyle relay,X,Silver
Rio,2016,Aquatics,Swimming,"WEITZEIL, Abbey",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Equestrian,Dressage,"WERTH, Isabell",GER,Unknown,individual,X,Silver
Rio,2016,Equestrian,Dressage,"WERTH, Isabell",GER,Unknown,team,X,Gold
Rio,2016,Aquatics,Swimming,"WILSON, Madison",AUS,Unknown,4x100m medley relay,X,Silver
Rio,2016,Aquatics,Swimming,"WILSON, Madison",AUS,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Aquatics,Swimming,"CHALMERS, Kyle",AUS,Unknown,4x100m medley relay,X,Bronze
Rio,2016,Aquatics,Swimming,"CHALMERS, Kyle",AUS,Unknown,4x100m freestyle relay,X,Bronze
Rio,2016,Aquatics,Swimming,"CHALMERS, Kyle",AUS,Unknown,100m freestyle,X,Gold
Rio,2016,Aquatics,Swimming,"BELMONTE, GARCIA Mireia",ESP,Unknown,400m individual medley,X,Bronze
Rio,2016,Aquatics,Swimming,"BELMONTE, GARCIA Mireia",ESP,Unknown,200m butterfly,X,Gold
Rio,2016,Aquatics,Swimming,"BLUME, Pernille",DEN,Unknown,4x100m medley relay,X,Bronze
Rio,2016,Aquatics,Swimming,"BLUME, Pernille",DEN,Unknown,50m freestyle,X,Gold
Rio,2016,Equestrian,Dressage,"BRORING,-SPREHE Kristina",GER,Unknown,individual,X,Bronze
Rio,2016,Equestrian,Dressage,"BRORING,-SPREHE Kristina",GER,Unknown,team,X,Gold
Rio,2016,Aquatics,Swimming,"DWYER, Conor",USA,Unknown,200m freestyle,X,Bronze
Rio,2016,Aquatics,Swimming,"DWYER, Conor",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Fencing,Fencing,"GRUMIER, Gauthier",FRA,Unknown,épée individual,X,Bronze
Rio,2016,Fencing,Fencing,"GRUMIER, Gauthier",FRA,Unknown,épée team,X,Gold
Rio,2016,Archery,Archery,"KI, Bobae",KOR,Unknown,individual FITA round,X,Bronze
Rio,2016,Archery,Archery,"KI, Bobae",KOR,Unknown,team round 60y,X,Gold
Rio,2016,Shooting,Shooting,"KORAKAKI, Anna",GRE,Unknown,10m air pistol (40 shots),X,Bronze
Rio,2016,Shooting,Shooting,"KORAKAKI, Anna",GRE,Unknown,25m army pistol,X,Gold
Rio,2016,Aquatics,Swimming,"MEILI, Catherine",USA,Unknown,100m breaststroke,X,Bronze
Rio,2016,Aquatics,Swimming,"MEILI, Catherine",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"MILLER, Cody",USA,Unknown,100m breaststroke,X,Bronze
Rio,2016,Aquatics,Swimming,"MILLER, Cody",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Swimming,"PLUMMER, David",USA,Unknown,100m backstroke,X,Bronze
Rio,2016,Aquatics,Swimming,"PLUMMER, David",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Fencing,Fencing,"SAFIN, Timur",RUS,Unknown,foil individual,X,Bronze
Rio,2016,Fencing,Fencing,"SAFIN, Timur",RUS,Unknown,foil team,X,Gold
Rio,2016,Gymnastics,Artistic G.,"SHIRAI, Kenzo",JPN,Unknown,vault,X,Bronze
Rio,2016,Gymnastics,Artistic G.,"SHIRAI, Kenzo",JPN,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Aquatics,Swimming,"SMITH, Leah",USA,Unknown,400m freestyle,X,Bronze
Rio,2016,Aquatics,Swimming,"SMITH, Leah",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Tennis,Tennis,"SOCK, Jack",USA,Unknown,doubles,X,Bronze
Rio,2016,Tennis,Tennis,"SOCK, Jack",USA,Unknown,mixed doubles,X,Gold
Rio,2016,Cycling,Cycling Road,"VAN, DER BREGGEN Anna",NED,Unknown,individual time trial,X,Bronze
Rio,2016,Cycling,Cycling Road,"VAN, DER BREGGEN Anna",NED,Unknown,individual road race,X,Gold
Rio,2016,Fencing,Fencing,"AKHMATKHUZIN, Artur",RUS,Unknown,foil team,X,Gold
Rio,2016,Shooting,Shooting,"ALDEEHANI, Fehaid",IOA,Unknown,double trap (120 targets),X,Gold
Rio,2016,Judo,Judo,"ANDEOL, Emilie",FRA,Unknown,+ 78kg (heavyweight),X,Gold
Rio,2016,Cycling,Cycling Track,"ARCHIBALD, Katie",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Cycling,Cycling Road,"ARMSTRONG, Kristin",USA,Unknown,individual time trial,X,Gold
Rio,2016,Athletics,Athletics,"AYANA, Almaz",ETH,Unknown,10miles walk (16093m),X,Gold
Rio,2016,Rowing,Rowing,"AZOU, Jeremie",FRA,Unknown,lightweight double sculls (2x),X,Gold
Rio,2016,Shooting,Shooting,"BACOSI, Diana",ITA,Unknown,skeet (125 targets),X,Gold
Rio,2016,Rowing,Rowing,"BAER, Carina",GER,Unknown,quadruple sculls with coxswain (4x),X,Gold
Rio,2016,Judo,Judo,"BAKER, Mashu",JPN,Unknown,81 - 90kg (middleweight),X,Gold
Rio,2016,Aquatics,Swimming,"BALANDIN, Dmitriy",KAZ,Unknown,200m breaststroke,X,Gold
Rio,2016,Cycling,Cycling Track,"BARKER, Elinor",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Judo,Judo,"BASILE, Fabio",ITA,Unknown,61 - 66kg (middleweight),X,Gold
Rio,2016,Rugby,Rugby,"BECK, Nicole",AUS,Unknown,rugby,X,Gold
Rio,2016,Rowing,Rowing,"BENNETT, Paul",GBR,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Aquatics,Swimming,"BENTZ, Gunnar",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Athletics,Athletics,"BOLT, Usain",JAM,Unknown,100m,X,Gold
Rio,2016,Rowing,Rowing,"BOND, Hamish",NZL,Unknown,pair-oared shell with coxswain (2+),X,Gold
Rio,2016,Fencing,Fencing,"BOREL, Yannick",FRA,Unknown,épée team,X,Gold
Rio,2016,Wrestling,Wrestling Gre-R,"BORRERO, MOLINA Ismael",CUB,Unknown,- 66.6kg (lightweight),X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"BRENDEL, Sebastian",GER,Unknown,C-1 1000m (canoe single),X,Gold
Rio,2016,Rowing,Rowing,"BRENNAN, Kimberley",AUS,Unknown,single sculls (1x),X,Gold
Rio,2016,Cycling,Cycling Track,"BURKE, Steven",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Aquatics,Swimming,"CAMPBELL, Bronte",AUS,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Cycling,Cycling Road,"CANCELLARA, Fabian",SUI,Unknown,individual time trial,X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak S,"CARRINGTON, Lisa",NZL,Unknown,C-1 (canoe single),X,Gold
Rio,2016,Athletics,Athletics,"CARTER, Michelle",USA,Unknown,shot put,X,Gold
Rio,2016,Rugby,Rugby,"CASLICK, Charlotte",AUS,Unknown,rugby,X,Gold
Rio,2016,Wrestling,Wrestling Gre-R,"CHAKVETADZE, Davit",RUS,Unknown,76 - 85kg,X,Gold
Rio,2016,Aquatics,Diving,"CHEN, Aisen",CHN,Unknown,10m platform,X,Gold
Rio,2016,Aquatics,Diving,"CHEN, Ruolin",CHN,Unknown,10m platform,X,Gold
Rio,2016,Fencing,Fencing,"CHEREMISINOV, Alexey",RUS,Unknown,foil team,X,Gold
Rio,2016,Rugby,Rugby,"CHERRY, Emilee",AUS,Unknown,rugby,X,Gold
Rio,2016,Archery,Archery,"CHOI, Misun",KOR,Unknown,team round 60y,X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"CHOURRAUT, Maialen",ESP,Unknown,C-1 1000m (canoe single),X,Gold
Rio,2016,Cycling,Cycling Track,"CLANCY, Edward",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"CLARKE, Joseph",GBR,Unknown,C-1 1000m (canoe single),X,Gold
Rio,2016,Aquatics,Swimming,"CONGER, Jack",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Aquatics,Swimming,"CORDES, Kevin",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Athletics,Athletics,"DA, SILVA Thiago Braz",BRA,Unknown,pole vault,X,Gold
Rio,2016,Rugby,Rugby,"DAKUWAQA, Ro",FIJ,Unknown,rugby,X,Gold
Rio,2016,Rugby,Rugby,"DALTON, Chloe",AUS,Unknown,rugby,X,Gold
Rio,2016,Weightlifting,Weightlifting,"DENG, Wei",CHN,Unknown,63kg,X,Gold
Rio,2016,Fencing,Fencing,"DERIGLAZOVA, Inna",RUS,Unknown,foil individual,X,Gold
Rio,2016,Table Tennis,Table Tennis,"DING, Ning",CHN,Unknown,singles,X,Gold
Rio,2016,Fencing,Fencing,"DINU, Loredana",ROU,Unknown,épée team,X,Gold
Rio,2016,Rugby,Rugby,"DOMOLAILAI, Apisai",FIJ,Unknown,rugby,X,Gold
Rio,2016,Gymnastics,Artistic G.,"DOUGLAS, Gabrielle",USA,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Cycling,Cycling Track,"DOULL, Owain",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Rowing,Rowing,"DRYSDALE, Mahe",NZL,Unknown,single sculls (1x),X,Gold
Rio,2016,Rowing,Rowing,"DURANT, Scott",GBR,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Boxing,Boxing,"DUSMATOV, Hasanboy",UZB,Unknown,72.57 - 79.38kg (light-heavyweight),X,Gold
Rio,2016,Fencing,Fencing,"DYACHENKO, Ekaterina",RUS,Unknown,sabre team,X,Gold
Rio,2016,Rowing,Rowing,"ELMORE, Amanda",USA,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Shooting,Shooting,"ENGLEDER, Barbara",GER,Unknown,50m rifle 3 positions (3x40 shots),X,Gold
Rio,2016,Rugby,Rugby,"ETHERIDGE, Gemma",AUS,Unknown,rugby,X,Gold
Rio,2016,Athletics,Athletics,"FARAH, Mohamed",GBR,Unknown,10miles walk (16093m),X,Gold
Rio,2016,Aquatics,Swimming,"FEIGEN, James",USA,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Weightlifting,Weightlifting,"FIGUEROA, MOSQUERA Oscar Albeiro",COL,Unknown,62kg,X,Gold
Rio,2016,Aquatics,Swimming,"FRANKLIN, Missy",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Rowing,Rowing,"FULARCZYK,-KOZLOWSKA Magdalena",POL,Unknown,double sculls (2x),X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"GARGAUD, CHANUT Denis",FRA,Unknown,C-1 1000m (canoe single),X,Gold
Rio,2016,Fencing,Fencing,"GAROZZO, Daniele",ITA,Unknown,foil individual,X,Gold
Rio,2016,Fencing,Fencing,"GAVRILOVA, Yuliya",RUS,Unknown,sabre team,X,Gold
Rio,2016,Fencing,Fencing,"GHERMAN, Simona",ROU,Unknown,épée team,X,Gold
Rio,2016,Shooting,Shooting,"GLASNOVIC, Josip",CRO,Unknown,trap (125 targets),X,Gold
Rio,2016,Rowing,Rowing,"GLOVER, Helen",GBR,Unknown,pair-oared shell with coxswain (2+),X,Gold
Rio,2016,Rowing,Rowing,"GOBBO, Tessa",USA,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Cycling,Cycling Track,"GONG, Jinjie",CHN,Unknown,Team Sprint,X,Gold
Rio,2016,Rowing,Rowing,"GOTREL, Matt",GBR,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Rugby,Rugby,"GREEN, Ellia",AUS,Unknown,rugby,X,Gold
Rio,2016,Rowing,Rowing,"GREGORY, Alex",GBR,Unknown,four-oared shell with coxswain (4-),X,Gold
Rio,2016,Rowing,Rowing,"GRUHNE, Hans",GER,Unknown,quadruple sculls with coxswain (4x),X,Gold
Rio,2016,Rowing,Rowing,"GYR, Mario",SUI,Unknown,lightweight coxless four (4-),X,Gold
Rio,2016,Aquatics,Swimming,"HAAS, Townley",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Gymnastics,Trampoline,"HANCHAROU, Uladzislau",BLR,Unknown,individual,X,Gold
Rio,2016,Judo,Judo,"HARRISON, Kayla",USA,Unknown,71 - 78kg (half-middleweight),X,Gold
Rio,2016,Athletics,Athletics,"HARTING, Christoph",GER,Unknown,discus throw,X,Gold
Rio,2016,Rowing,Rowing,"HEAD, Maaike",NED,Unknown,lightweight double sculls (2x),X,Gold
Rio,2016,Aquatics,Swimming,"HELD, Ryan",USA,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Athletics,Athletics,"HENDERSON, Jeff",USA,Unknown,long jump,X,Gold
Rio,2016,Rowing,Rowing,"HILL, Phelan",GBR,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Cycling,Cycling Track,"HINDES, Philip",GBR,Unknown,Team Sprint,X,Gold
Rio,2016,Rowing,Rowing,"HODGE, Andrew T",GBR,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Cycling,Cycling Track,"HORNE, Ciara",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Aquatics,Swimming,"HORTON, Mack",AUS,Unknown,400m freestyle,X,Gold
Rio,2016,Rowing,Rowing,"HOUIN, Pierre",FRA,Unknown,lightweight double sculls (2x),X,Gold
Rio,2016,Weightlifting,Weightlifting,"HSU, Shu-Ching",TPE,Unknown,53kg,X,Gold
Rio,2016,Athletics,Athletics,"IBARGUEN, Caterine",COL,Unknown,triple jump,X,Gold
Rio,2016,Athletics,Athletics,"JEBET, Ruth",BRN,Unknown,3000m steeplechase,X,Gold
Rio,2016,Fencing,Fencing,"JERENT, Daniel",FRA,Unknown,épée team,X,Gold
Rio,2016,Shooting,Shooting,"JIN, Jongoh",KOR,Unknown,50m pistol (60 shots),X,Gold
Rio,2016,Shooting,Shooting,"JUNGHAENEL, Henri",GER,Unknown,50m rifle prone (60 shots),X,Gold
Rio,2016,Aquatics,Swimming,"KANETO, Rie",JPN,Unknown,200m breaststroke,X,Gold
Rio,2016,Gymnastics,Artistic G.,"KATO, Ryohei",JPN,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Judo,Judo,"KELMENDI, Majlinda",KOS,Unknown,48 - 52kg (half-lightweight),X,Gold
Rio,2016,Judo,Judo,"KHALMURZAEV, Khasan",RUS,Unknown,73 - 81kg (half-middleweight),X,Gold
Rio,2016,Archery,Archery,"KIM, Woojin",KOR,Unknown,team round 60y,X,Gold
Rio,2016,Rugby,Rugby,"KOLINISAU, Osea",FIJ,Unknown,rugby,X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"KOZAK, Danuta",HUN,Unknown,K-2 500m (kayak double),X,Gold
Rio,2016,Judo,Judo,"KRPALEK, Lukas",CZE,Unknown,90 - 100kg (half-heavyweight),X,Gold
Rio,2016,Rugby,Rugby,"KUNATANI, Semi",FIJ,Unknown,rugby,X,Gold
Rio,2016,Equestrian,Eventing,"LAGHOUAG, Karim",FRA,Unknown,team,X,Gold
Rio,2016,Rowing,Rowing,"LANGRIDGE, Matt",GBR,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Aquatics,Diving,"LAUGHER, Jack",GBR,Unknown,3m springboard,X,Gold
Rio,2016,Archery,Archery,"LEE, Seungyun",KOR,Unknown,team round 60y,X,Gold
Rio,2016,Equestrian,Eventing,"LEMOINE, Mathieu",FRA,Unknown,team,X,Gold
Rio,2016,Rowing,Rowing,"LIER, Julia",GER,Unknown,quadruple sculls with coxswain (4x),X,Gold
Rio,2016,Cycling,Cycling Track,"LIGTLEE, Elis",NED,Unknown,Keirin,X,Gold
Rio,2016,Aquatics,Diving,"LIN, Yue",CHN,Unknown,10m platform,X,Gold
Rio,2016,Aquatics,Diving,"LIU, Huixia",CHN,Unknown,10m platform,X,Gold
Rio,2016,Aquatics,Swimming,"LOCHTE, Ryan",USA,Unknown,4x200m freestyle relay,X,Gold
